id,title,description,link,image_link,availability,price,brand,condition,gtin,mpn,item_group_id
8720849140447-copy,Merino Wool Bedspread Aegean 200x220,"Woven from an 80% Merino wool and 20% nylon blend, this bedspread brings exceptional warmth and lasting durability to your bedroom.",https://www.maisondecocon.com/en/products/merino-wool-bedspread-aegean-200-220?variant_sku=8720849140447-copy,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wool-bedspread-blanket-ocean-blue-folded.jpg?v=1786007702,in_stock,112.00 EUR,MoST Blankets,new,,8720849140447-copy,merino-wool-bedspread-aegean-200-220
8720849140584,Wool Bedspread Chocolate Chip 200x220,"Made from 100% New Zealand wool at a substantial 450g/m² weight, this bedspread brings real warmth and lasting comfort to your bedroom.",https://www.maisondecocon.com/en/products/wool-bedspread-chocolate-chip-200x220?variant_sku=8720849140584,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wool-bedspread-chocolate-chip-folded.jpg?v=1786003553,in_stock,108.90 EUR,MoST Blankets,new,,8720849140584,wool-bedspread-chocolate-chip-200x220
8720849140560,Wool Bedspread Hunter 200x220,"Woven from 100% New Zealand wool at a substantial 450g/m² weight, the Hunter Bedspread brings natural warmth and understated elegance to any bed.",https://www.maisondecocon.com/en/products/wool-bedspread-hunter-200-220?variant_sku=8720849140560,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wool-bedspread-hunter-folded.jpg?v=1786006920,in_stock,108.90 EUR,MoST Blankets,new,,8720849140560,wool-bedspread-hunter-200-220
0793002340709,Wool Bedspread Misted Yellow 200x220,"Woven from 100% New Zealand wool at a substantial 450g/m² weight, the Misted Yellow Bedspread brings natural warmth and understated elegance to any bed.",https://www.maisondecocon.com/en/products/wool-bedspread-misted-yellow-200-220?variant_sku=0793002340709,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wool-bedspread-blanket-misted-yellow-folded.jpg?v=1786007145,out_of_stock,108.90 EUR,MoST Blankets,new,,0793002340709,wool-bedspread-misted-yellow-200-220
9999998014050,1-Person Bamboo Bedding Set Coffee Brown 400TC,"A warm, luxuriously soft 400TC bamboo bedding set for one in rich Coffee Brown — breathable, hypoallergenic, and gentle on skin for a hotel-worthy night's sleep.",https://www.maisondecocon.com/en/products/1-person-bamboo-bedding-set-coffee-brown-400tc?variant_sku=9999998014050,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/c6852ec8-3551-4ec0-9f05-f798b82d4b2d_1200x1200_fill.jpg?v=1786036520,in_stock,161.00 EUR,Boomba Bamboo,new,,9999998014050,1-person-bamboo-bedding-set-coffee-brown-400tc
9999999014050,1-Person Bamboo Bedding Set Coffee Brown 400TC,"A warm, luxuriously soft 400TC bamboo bedding set for one in rich Coffee Brown — breathable, hypoallergenic, and gentle on skin for a hotel-worthy night's sleep.",https://www.maisondecocon.com/en/products/1-person-bamboo-bedding-set-coffee-brown-400tc?variant_sku=9999999014050,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/c6852ec8-3551-4ec0-9f05-f798b82d4b2d_1200x1200_fill.jpg?v=1786036520,in_stock,164.00 EUR,Boomba Bamboo,new,,9999999014050,1-person-bamboo-bedding-set-coffee-brown-400tc
5555558014050,1-Person Bamboo Bedding Set Coco White 400TC,"A luxuriously soft 400TC bamboo bedding set for one in fresh, timeless Coco White - breathable, hypoallergenic, and gentle on skin for a hotel-worthy night's sleep.",https://www.maisondecocon.com/en/products/1-person-bamboo-bedding-set-coco-white-400tc?variant_sku=5555558014050,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-bedding-set-coco-white-1-person-window-lifestyle.jpg?v=1786101593,out_of_stock,161.00 EUR,Boomba Bamboo,new,,5555558014050,1-person-bamboo-bedding-set-coco-white-400tc
5555559014050,1-Person Bamboo Bedding Set Coco White 400TC,"A luxuriously soft 400TC bamboo bedding set for one in fresh, timeless Coco White - breathable, hypoallergenic, and gentle on skin for a hotel-worthy night's sleep.",https://www.maisondecocon.com/en/products/1-person-bamboo-bedding-set-coco-white-400tc?variant_sku=5555559014050,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-bedding-set-coco-white-1-person-window-lifestyle.jpg?v=1786101593,out_of_stock,164.00 EUR,Boomba Bamboo,new,,5555559014050,1-person-bamboo-bedding-set-coco-white-400tc
6154513585586,Bamboo Fitted Sheet Lavender Mist 400TC,"A silky-soft 400TC bamboo fitted sheet in dreamy Lavender Mist — breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-lavender-mist-400tc?variant_sku=6154513585586,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-lavender-mist-corner-detail.jpg?v=1786102537,in_stock,147.00 EUR,Boomba Bamboo,new,,6154513585586,bamboo-fitted-sheet-lavender-mist-400tc
6154512472436,Bamboo Fitted Sheet Lavender Mist 400TC,"A silky-soft 400TC bamboo fitted sheet in dreamy Lavender Mist — breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-lavender-mist-400tc?variant_sku=6154512472436,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-lavender-mist-corner-detail.jpg?v=1786102537,in_stock,120.00 EUR,Boomba Bamboo,new,,6154512472436,bamboo-fitted-sheet-lavender-mist-400tc
6154512970970,Bamboo Fitted Sheet Lavender Mist 400TC,"A silky-soft 400TC bamboo fitted sheet in dreamy Lavender Mist — breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-lavender-mist-400tc?variant_sku=6154512970970,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-lavender-mist-corner-detail.jpg?v=1786102537,in_stock,129.00 EUR,Boomba Bamboo,new,,6154512970970,bamboo-fitted-sheet-lavender-mist-400tc
6154513553554,Bamboo Fitted Sheet Lavender Mist 400TC,"A silky-soft 400TC bamboo fitted sheet in dreamy Lavender Mist — breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-lavender-mist-400tc?variant_sku=6154513553554,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-lavender-mist-corner-detail.jpg?v=1786102537,in_stock,144.00 EUR,Boomba Bamboo,new,,6154513553554,bamboo-fitted-sheet-lavender-mist-400tc
6154514216267,Bamboo Fitted Sheet Lavender Mist 400TC,"A silky-soft 400TC bamboo fitted sheet in dreamy Lavender Mist — breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-lavender-mist-400tc?variant_sku=6154514216267,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-lavender-mist-corner-detail.jpg?v=1786102537,in_stock,156.00 EUR,Boomba Bamboo,new,,6154514216267,bamboo-fitted-sheet-lavender-mist-400tc
6154512596521,Bamboo Fitted Sheet Lavender Mist 400TC,"A silky-soft 400TC bamboo fitted sheet in dreamy Lavender Mist — breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-lavender-mist-400tc?variant_sku=6154512596521,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-lavender-mist-corner-detail.jpg?v=1786102537,in_stock,126.00 EUR,Boomba Bamboo,new,,6154512596521,bamboo-fitted-sheet-lavender-mist-400tc
6154514556592,Bamboo Fitted Sheet Lavender Mist 400TC,"A silky-soft 400TC bamboo fitted sheet in dreamy Lavender Mist — breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-lavender-mist-400tc?variant_sku=6154514556592,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-lavender-mist-corner-detail.jpg?v=1786102537,in_stock,162.00 EUR,Boomba Bamboo,new,,6154514556592,bamboo-fitted-sheet-lavender-mist-400tc
6154514842848,Bamboo Fitted Sheet Lavender Mist 400TC,"A silky-soft 400TC bamboo fitted sheet in dreamy Lavender Mist — breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-lavender-mist-400tc?variant_sku=6154514842848,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-lavender-mist-corner-detail.jpg?v=1786102537,in_stock,180.00 EUR,Boomba Bamboo,new,,6154514842848,bamboo-fitted-sheet-lavender-mist-400tc
6154513388361,Bamboo Fitted Sheet Lavender Mist 400TC,"A silky-soft 400TC bamboo fitted sheet in dreamy Lavender Mist — breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-lavender-mist-400tc?variant_sku=6154513388361,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-lavender-mist-corner-detail.jpg?v=1786102537,in_stock,138.00 EUR,Boomba Bamboo,new,,6154513388361,bamboo-fitted-sheet-lavender-mist-400tc
6154514681621,Bamboo Fitted Sheet Lavender Mist 400TC,"A silky-soft 400TC bamboo fitted sheet in dreamy Lavender Mist — breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-lavender-mist-400tc?variant_sku=6154514681621,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-lavender-mist-corner-detail.jpg?v=1786102537,in_stock,168.00 EUR,Boomba Bamboo,new,,6154514681621,bamboo-fitted-sheet-lavender-mist-400tc
6154513283284,Bamboo Fitted Sheet Lavender Mist 400TC,"A silky-soft 400TC bamboo fitted sheet in dreamy Lavender Mist — breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-lavender-mist-400tc?variant_sku=6154513283284,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-lavender-mist-corner-detail.jpg?v=1786102537,in_stock,135.00 EUR,Boomba Bamboo,new,,6154513283284,bamboo-fitted-sheet-lavender-mist-400tc
6154513694660,Bamboo Fitted Sheet Lavender Mist 400TC,"A silky-soft 400TC bamboo fitted sheet in dreamy Lavender Mist — breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-lavender-mist-400tc?variant_sku=6154513694660,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-lavender-mist-corner-detail.jpg?v=1786102537,in_stock,153.00 EUR,Boomba Bamboo,new,,6154513694660,bamboo-fitted-sheet-lavender-mist-400tc
6154513395352,Bamboo Fitted Sheet Lavender Mist 400TC,"A silky-soft 400TC bamboo fitted sheet in dreamy Lavender Mist — breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-lavender-mist-400tc?variant_sku=6154513395352,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-lavender-mist-corner-detail.jpg?v=1786102537,in_stock,141.00 EUR,Boomba Bamboo,new,,6154513395352,bamboo-fitted-sheet-lavender-mist-400tc
6154516032025,Bamboo Pillowcases Lavender Mist 400TC – Set of 2,"Give your bedroom a dreamy, luxurious finish with these 400TC bamboo pillowcases in soft Lavender Mist - silky-smooth, hypoallergenic, and gentle on skin and hair.",https://www.maisondecocon.com/en/products/bamboo-pillowcases-lavender-mist-400tc?variant_sku=6154516032025,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-pillowcases-lavender-mist-bedroom-lifestyle.jpg?v=1786103412,in_stock,93.00 EUR,Boomba Bamboo,new,,6154516032025,bamboo-pillowcases-lavender-mist-400tc
6154515935945,Bamboo Pillowcases Lavender Mist 400TC – Set of 2,"Give your bedroom a dreamy, luxurious finish with these 400TC bamboo pillowcases in soft Lavender Mist - silky-smooth, hypoallergenic, and gentle on skin and hair.",https://www.maisondecocon.com/en/products/bamboo-pillowcases-lavender-mist-400tc?variant_sku=6154515935945,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-pillowcases-lavender-mist-bedroom-lifestyle.jpg?v=1786103412,in_stock,90.00 EUR,Boomba Bamboo,new,,6154515935945,bamboo-pillowcases-lavender-mist-400tc
6154516042055,Bamboo Pillowcases Lavender Mist 400TC – Set of 2,"Give your bedroom a dreamy, luxurious finish with these 400TC bamboo pillowcases in soft Lavender Mist - silky-smooth, hypoallergenic, and gentle on skin and hair.",https://www.maisondecocon.com/en/products/bamboo-pillowcases-lavender-mist-400tc?variant_sku=6154516042055,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-pillowcases-lavender-mist-bedroom-lifestyle.jpg?v=1786103412,in_stock,99.00 EUR,Boomba Bamboo,new,,6154516042055,bamboo-pillowcases-lavender-mist-400tc
8720828225066,Bamboo Pillowcases Sky Blue 400TC – Set of 2,"Give your bedroom a fresh, serene finish with these 400TC bamboo pillowcases in airy Sky Blue - silky-smooth, hypoallergenic, and gentle on skin and hair.",https://www.maisondecocon.com/en/products/bamboo-pillowcases-sky-blue-400tc?variant_sku=8720828225066,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-pillowcases-sky-blue-bench-lifestyle.jpg?v=1786131856,in_stock,93.00 EUR,Boomba Bamboo,new,,8720828225066,bamboo-pillowcases-sky-blue-400tc
8720828225080,Bamboo Pillowcases Sky Blue 400TC – Set of 2,"Give your bedroom a fresh, serene finish with these 400TC bamboo pillowcases in airy Sky Blue - silky-smooth, hypoallergenic, and gentle on skin and hair.",https://www.maisondecocon.com/en/products/bamboo-pillowcases-sky-blue-400tc?variant_sku=8720828225080,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-pillowcases-sky-blue-bench-lifestyle.jpg?v=1786131856,in_stock,99.00 EUR,Boomba Bamboo,new,,8720828225080,bamboo-pillowcases-sky-blue-400tc
8720828225073,Bamboo Pillowcases Sky Blue 400TC – Set of 2,"Give your bedroom a fresh, serene finish with these 400TC bamboo pillowcases in airy Sky Blue - silky-smooth, hypoallergenic, and gentle on skin and hair.",https://www.maisondecocon.com/en/products/bamboo-pillowcases-sky-blue-400tc?variant_sku=8720828225073,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-pillowcases-sky-blue-bench-lifestyle.jpg?v=1786131856,in_stock,96.00 EUR,Boomba Bamboo,new,,8720828225073,bamboo-pillowcases-sky-blue-400tc
6154509826877,Bamboo Fitted Sheet Deep Moss 400TC,"A silky-soft 400TC bamboo fitted sheet in rich Deep Moss - breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-deep-moss-400tc?variant_sku=6154509826877,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-deep-moss-seam-detail.jpg?v=1786181560,in_stock,162.00 EUR,Boomba Bamboo,new,,6154509826877,bamboo-fitted-sheet-deep-moss-400tc
6154509257213,Bamboo Fitted Sheet Deep Moss 400TC,"A silky-soft 400TC bamboo fitted sheet in rich Deep Moss - breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-deep-moss-400tc?variant_sku=6154509257213,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-deep-moss-seam-detail.jpg?v=1786181560,in_stock,138.00 EUR,Boomba Bamboo,new,,6154509257213,bamboo-fitted-sheet-deep-moss-400tc
6154509971928,Bamboo Fitted Sheet Deep Moss 400TC,"A silky-soft 400TC bamboo fitted sheet in rich Deep Moss - breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-deep-moss-400tc?variant_sku=6154509971928,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-deep-moss-seam-detail.jpg?v=1786181560,in_stock,180.00 EUR,Boomba Bamboo,new,,6154509971928,bamboo-fitted-sheet-deep-moss-400tc
6154509867849,Bamboo Fitted Sheet Deep Moss 400TC,"A silky-soft 400TC bamboo fitted sheet in rich Deep Moss - breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-deep-moss-400tc?variant_sku=6154509867849,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-deep-moss-seam-detail.jpg?v=1786181560,in_stock,168.00 EUR,Boomba Bamboo,new,,6154509867849,bamboo-fitted-sheet-deep-moss-400tc
6154508986978,Bamboo Fitted Sheet Deep Moss 400TC,"A silky-soft 400TC bamboo fitted sheet in rich Deep Moss - breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-deep-moss-400tc?variant_sku=6154508986978,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-deep-moss-seam-detail.jpg?v=1786181560,in_stock,126.00 EUR,Boomba Bamboo,new,,6154508986978,bamboo-fitted-sheet-deep-moss-400tc
6154509330367,Bamboo Fitted Sheet Deep Moss 400TC,"A silky-soft 400TC bamboo fitted sheet in rich Deep Moss - breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-deep-moss-400tc?variant_sku=6154509330367,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-deep-moss-seam-detail.jpg?v=1786181560,in_stock,153.00 EUR,Boomba Bamboo,new,,6154509330367,bamboo-fitted-sheet-deep-moss-400tc
6154509033091,Bamboo Fitted Sheet Deep Moss 400TC,"A silky-soft 400TC bamboo fitted sheet in rich Deep Moss - breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-deep-moss-400tc?variant_sku=6154509033091,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-deep-moss-seam-detail.jpg?v=1786181560,in_stock,135.00 EUR,Boomba Bamboo,new,,6154509033091,bamboo-fitted-sheet-deep-moss-400tc
6154509293280,Bamboo Fitted Sheet Deep Moss 400TC,"A silky-soft 400TC bamboo fitted sheet in rich Deep Moss - breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-deep-moss-400tc?variant_sku=6154509293280,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-deep-moss-seam-detail.jpg?v=1786181560,in_stock,144.00 EUR,Boomba Bamboo,new,,6154509293280,bamboo-fitted-sheet-deep-moss-400tc
6154509296229,Bamboo Fitted Sheet Deep Moss 400TC,"A silky-soft 400TC bamboo fitted sheet in rich Deep Moss - breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-deep-moss-400tc?variant_sku=6154509296229,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-deep-moss-seam-detail.jpg?v=1786181560,in_stock,147.00 EUR,Boomba Bamboo,new,,6154509296229,bamboo-fitted-sheet-deep-moss-400tc
6154509342322,Bamboo Fitted Sheet Deep Moss 400TC,"A silky-soft 400TC bamboo fitted sheet in rich Deep Moss - breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-deep-moss-400tc?variant_sku=6154509342322,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-deep-moss-seam-detail.jpg?v=1786181560,in_stock,156.00 EUR,Boomba Bamboo,new,,6154509342322,bamboo-fitted-sheet-deep-moss-400tc
6154508297234,Bamboo Fitted Sheet Deep Moss 400TC,"A silky-soft 400TC bamboo fitted sheet in rich Deep Moss - breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-deep-moss-400tc?variant_sku=6154508297234,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-deep-moss-seam-detail.jpg?v=1786181560,in_stock,120.00 EUR,Boomba Bamboo,new,,6154508297234,bamboo-fitted-sheet-deep-moss-400tc
6154509026086,Bamboo Fitted Sheet Deep Moss 400TC,"A silky-soft 400TC bamboo fitted sheet in rich Deep Moss - breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-deep-moss-400tc?variant_sku=6154509026086,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-deep-moss-seam-detail.jpg?v=1786181560,in_stock,129.00 EUR,Boomba Bamboo,new,,6154509026086,bamboo-fitted-sheet-deep-moss-400tc
6154509273275,Bamboo Fitted Sheet Deep Moss 400TC,"A silky-soft 400TC bamboo fitted sheet in rich Deep Moss - breathable, hypoallergenic, and cool against the skin, with a snug elastic fit for mattresses up to 30cm.",https://www.maisondecocon.com/en/products/bamboo-fitted-sheet-deep-moss-400tc?variant_sku=6154509273275,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-fitted-sheet-deep-moss-seam-detail.jpg?v=1786181560,in_stock,141.00 EUR,Boomba Bamboo,new,,6154509273275,bamboo-fitted-sheet-deep-moss-400tc
6154511032082,Bamboo Pillowcases Deep Moss 400TC – Set of 2,"Give your bedroom a rich, restful finish with these 400TC bamboo pillowcases in natural Deep Moss - silky-smooth, hypoallergenic, and gentle on skin and hair.",https://www.maisondecocon.com/en/products/bamboo-pillowcases-deep-moss-400tc?variant_sku=6154511032082,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-pillowcases-deep-moss-bench-lifestyle.jpg?v=1786131626,in_stock,90.00 EUR,Boomba Bamboo,new,,6154511032082,bamboo-pillowcases-deep-moss-400tc
6154511142170,Bamboo Pillowcases Deep Moss 400TC – Set of 2,"Give your bedroom a rich, restful finish with these 400TC bamboo pillowcases in natural Deep Moss - silky-smooth, hypoallergenic, and gentle on skin and hair.",https://www.maisondecocon.com/en/products/bamboo-pillowcases-deep-moss-400tc?variant_sku=6154511142170,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-pillowcases-deep-moss-bench-lifestyle.jpg?v=1786131626,in_stock,93.00 EUR,Boomba Bamboo,new,,6154511142170,bamboo-pillowcases-deep-moss-400tc
6154511221240,Bamboo Pillowcases Deep Moss 400TC – Set of 2,"Give your bedroom a rich, restful finish with these 400TC bamboo pillowcases in natural Deep Moss - silky-smooth, hypoallergenic, and gentle on skin and hair.",https://www.maisondecocon.com/en/products/bamboo-pillowcases-deep-moss-400tc?variant_sku=6154511221240,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-pillowcases-deep-moss-bench-lifestyle.jpg?v=1786131626,in_stock,99.00 EUR,Boomba Bamboo,new,,6154511221240,bamboo-pillowcases-deep-moss-400tc
8720618860521,Bamboo Duvet Cover Coco White 400TC,"A silky-soft 400TC bamboo duvet cover in pure Coco White - breathable, hypoallergenic, and available with a Bamboo Button Closure or Tuck-in Strip closure.",https://www.maisondecocon.com/en/products/bamboo-duvet-cover-coco-white-400tc?variant_sku=8720618860521,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coco-white-bedroom-lifestyle-1.jpg?v=1786134890,in_stock,297.00 EUR,Boomba Bamboo,new,,8720618860521,bamboo-duvet-cover-coco-white-400tc
8720618860545,Bamboo Duvet Cover Coco White 400TC,"A silky-soft 400TC bamboo duvet cover in pure Coco White - breathable, hypoallergenic, and available with a Bamboo Button Closure or Tuck-in Strip closure.",https://www.maisondecocon.com/en/products/bamboo-duvet-cover-coco-white-400tc?variant_sku=8720618860545,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coco-white-bedroom-lifestyle-1.jpg?v=1786134890,in_stock,336.00 EUR,Boomba Bamboo,new,,8720618860545,bamboo-duvet-cover-coco-white-400tc
8720648154355,Bamboo Duvet Cover Coco White 400TC,"A silky-soft 400TC bamboo duvet cover in pure Coco White - breathable, hypoallergenic, and available with a Bamboo Button Closure or Tuck-in Strip closure.",https://www.maisondecocon.com/en/products/bamboo-duvet-cover-coco-white-400tc?variant_sku=8720648154355,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coco-white-bedroom-lifestyle-1.jpg?v=1786134890,in_stock,402.00 EUR,Boomba Bamboo,new,,8720648154355,bamboo-duvet-cover-coco-white-400tc
8720618860514,Bamboo Duvet Cover Coco White 400TC,"A silky-soft 400TC bamboo duvet cover in pure Coco White - breathable, hypoallergenic, and available with a Bamboo Button Closure or Tuck-in Strip closure.",https://www.maisondecocon.com/en/products/bamboo-duvet-cover-coco-white-400tc?variant_sku=8720618860514,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coco-white-bedroom-lifestyle-1.jpg?v=1786134890,in_stock,282.00 EUR,Boomba Bamboo,new,,8720618860514,bamboo-duvet-cover-coco-white-400tc
8720618860569,Bamboo Duvet Cover Coco White 400TC,"A silky-soft 400TC bamboo duvet cover in pure Coco White - breathable, hypoallergenic, and available with a Bamboo Button Closure or Tuck-in Strip closure.",https://www.maisondecocon.com/en/products/bamboo-duvet-cover-coco-white-400tc?variant_sku=8720618860569,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coco-white-bedroom-lifestyle-1.jpg?v=1786134890,in_stock,420.00 EUR,Boomba Bamboo,new,,8720618860569,bamboo-duvet-cover-coco-white-400tc
8720648154249,Bamboo Duvet Cover Coco White 400TC,"A silky-soft 400TC bamboo duvet cover in pure Coco White - breathable, hypoallergenic, and available with a Bamboo Button Closure or Tuck-in Strip closure.",https://www.maisondecocon.com/en/products/bamboo-duvet-cover-coco-white-400tc?variant_sku=8720648154249,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coco-white-bedroom-lifestyle-1.jpg?v=1786134890,out_of_stock,369.00 EUR,Boomba Bamboo,new,,8720648154249,bamboo-duvet-cover-coco-white-400tc
8720648154218,Bamboo Duvet Cover Coco White 400TC,"A silky-soft 400TC bamboo duvet cover in pure Coco White - breathable, hypoallergenic, and available with a Bamboo Button Closure or Tuck-in Strip closure.",https://www.maisondecocon.com/en/products/bamboo-duvet-cover-coco-white-400tc?variant_sku=8720648154218,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coco-white-bedroom-lifestyle-1.jpg?v=1786134890,in_stock,258.00 EUR,Boomba Bamboo,new,,8720648154218,bamboo-duvet-cover-coco-white-400tc
